param,importance,dataset,imputation,time_taken
algorithm,0.011063721463146516,disk_1000n.csv,False,0.5953326099552214
eps,0.44110553285519405,disk_1000n.csv,False,0.5953326099552214
leaf_size,0.04765053249740506,disk_1000n.csv,False,0.5953326099552214
metric,0.012818947642212086,disk_1000n.csv,False,0.5953326099552214
min_samples,0.040434810826887366,disk_1000n.csv,False,0.5953326099552214
"('eps', 'min_samples')",0.11453520804559306,disk_1000n.csv,False,0.5953326099552214
"('eps', 'leaf_size')",0.1101456552570805,disk_1000n.csv,False,0.5953326099552214
"('eps', 'metric')",0.045397909458253186,disk_1000n.csv,False,0.5953326099552214
"('algorithm', 'eps')",0.03161243372624241,disk_1000n.csv,False,0.5953326099552214
"('leaf_size', 'metric')",0.014965324147825258,disk_1000n.csv,False,0.5953326099552214
"('leaf_size', 'min_samples')",0.011162911028170828,disk_1000n.csv,False,0.5953326099552214
"('algorithm', 'leaf_size')",0.005661229884635348,disk_1000n.csv,False,0.5953326099552214
"('metric', 'min_samples')",0.005473249039536075,disk_1000n.csv,False,0.5953326099552214
"('algorithm', 'min_samples')",0.004749573981741947,disk_1000n.csv,False,0.5953326099552214
"('algorithm', 'metric')",0.004488298935496733,disk_1000n.csv,False,0.5953326099552214
"('eps', 'min_samples', 'metric')",0.01419297992110539,disk_1000n.csv,False,0.5953326099552214
"('eps', 'algorithm', 'leaf_size')",0.014909196329667595,disk_1000n.csv,False,0.5953326099552214
algorithm,0.001098613754247091,segment_RL.csv,False,4.162506320048124
eps,0.6290757455844252,segment_RL.csv,False,4.162506320048124
leaf_size,0.009987480502841456,segment_RL.csv,False,4.162506320048124
metric,0.06313406062562357,segment_RL.csv,False,4.162506320048124
min_samples,0.05937083585751837,segment_RL.csv,False,4.162506320048124
"('eps', 'min_samples')",0.10617834068561946,segment_RL.csv,False,4.162506320048124
"('eps', 'metric')",0.05441069303726197,segment_RL.csv,False,4.162506320048124
"('eps', 'leaf_size')",0.014532106687808837,segment_RL.csv,False,4.162506320048124
"('leaf_size', 'metric')",0.011925597478650036,segment_RL.csv,False,4.162506320048124
"('metric', 'min_samples')",0.010582444382452413,segment_RL.csv,False,4.162506320048124
"('algorithm', 'metric')",0.0028140462705506433,segment_RL.csv,False,4.162506320048124
"('leaf_size', 'min_samples')",0.00195869750873332,segment_RL.csv,False,4.162506320048124
"('algorithm', 'eps')",0.0015562974804350454,segment_RL.csv,False,4.162506320048124
"('algorithm', 'leaf_size')",0.0006177911122553172,segment_RL.csv,False,4.162506320048124
"('algorithm', 'min_samples')",0.0005932608339254356,segment_RL.csv,False,4.162506320048124
"('eps', 'min_samples', 'metric')",0.011886604429438296,segment_RL.csv,False,4.162506320048124
"('eps', 'algorithm', 'leaf_size')",0.00016771726744182932,segment_RL.csv,False,4.162506320048124
algorithm,0.020356042931702095,dense-disk-3000.csv,False,0.8216355890035629
eps,0.35489087585425594,dense-disk-3000.csv,False,0.8216355890035629
leaf_size,0.04619350348614649,dense-disk-3000.csv,False,0.8216355890035629
metric,0.028899593323421333,dense-disk-3000.csv,False,0.8216355890035629
min_samples,0.036452023100626785,dense-disk-3000.csv,False,0.8216355890035629
"('eps', 'min_samples')",0.0883558668249902,dense-disk-3000.csv,False,0.8216355890035629
"('eps', 'metric')",0.08632185166564879,dense-disk-3000.csv,False,0.8216355890035629
"('eps', 'leaf_size')",0.07395194308050944,dense-disk-3000.csv,False,0.8216355890035629
"('algorithm', 'eps')",0.054068992151080686,dense-disk-3000.csv,False,0.8216355890035629
"('leaf_size', 'min_samples')",0.02352300893745571,dense-disk-3000.csv,False,0.8216355890035629
"('algorithm', 'min_samples')",0.019532822596406194,dense-disk-3000.csv,False,0.8216355890035629
"('metric', 'min_samples')",0.01840187011054268,dense-disk-3000.csv,False,0.8216355890035629
"('algorithm', 'leaf_size')",0.012187402330833761,dense-disk-3000.csv,False,0.8216355890035629
"('algorithm', 'metric')",0.004783795305498091,dense-disk-3000.csv,False,0.8216355890035629
"('leaf_size', 'metric')",0.003805372487571246,dense-disk-3000.csv,False,0.8216355890035629
"('eps', 'min_samples', 'metric')",0.023150891426723736,dense-disk-3000.csv,False,0.8216355890035629
"('eps', 'algorithm', 'leaf_size')",0.01630353021109279,dense-disk-3000.csv,False,0.8216355890035629
algorithm,0.03428144426684589,spherical_4_3.csv,False,1.204685403034091
eps,0.40746650591483224,spherical_4_3.csv,False,1.204685403034091
leaf_size,0.03915834966939684,spherical_4_3.csv,False,1.204685403034091
metric,0.01881621653466009,spherical_4_3.csv,False,1.204685403034091
min_samples,0.06135254051949229,spherical_4_3.csv,False,1.204685403034091
"('algorithm', 'eps')",0.06665463642611873,spherical_4_3.csv,False,1.204685403034091
"('eps', 'leaf_size')",0.0625037627779126,spherical_4_3.csv,False,1.204685403034091
"('eps', 'min_samples')",0.06215789387617436,spherical_4_3.csv,False,1.204685403034091
"('algorithm', 'min_samples')",0.051297293626208704,spherical_4_3.csv,False,1.204685403034091
"('eps', 'metric')",0.040203029489039185,spherical_4_3.csv,False,1.204685403034091
"('metric', 'min_samples')",0.030153077238585086,spherical_4_3.csv,False,1.204685403034091
"('leaf_size', 'min_samples')",0.013388798732816183,spherical_4_3.csv,False,1.204685403034091
"('algorithm', 'metric')",0.00958379182197075,spherical_4_3.csv,False,1.204685403034091
"('leaf_size', 'metric')",0.00803684141848118,spherical_4_3.csv,False,1.204685403034091
"('algorithm', 'leaf_size')",0.005733643073533806,spherical_4_3.csv,False,1.204685403034091
"('eps', 'min_samples', 'metric')",0.00457057965012767,spherical_4_3.csv,False,1.204685403034091
"('eps', 'algorithm', 'leaf_size')",0.0058884146324437465,spherical_4_3.csv,False,1.204685403034091
algorithm,0.004551528186075229,dim064.csv,False,5.561097619007342
eps,0.6246071367902495,dim064.csv,False,5.561097619007342
leaf_size,0.01772209534437301,dim064.csv,False,5.561097619007342
metric,0.01098563294635898,dim064.csv,False,5.561097619007342
min_samples,0.028619062345648504,dim064.csv,False,5.561097619007342
"('eps', 'min_samples')",0.1096434136742139,dim064.csv,False,5.561097619007342
"('eps', 'leaf_size')",0.06375171954774156,dim064.csv,False,5.561097619007342
"('eps', 'metric')",0.0400367018150129,dim064.csv,False,5.561097619007342
"('algorithm', 'eps')",0.01834789291691008,dim064.csv,False,5.561097619007342
"('leaf_size', 'metric')",0.008645649908415293,dim064.csv,False,5.561097619007342
"('leaf_size', 'min_samples')",0.007004911571583502,dim064.csv,False,5.561097619007342
"('metric', 'min_samples')",0.005983509522567626,dim064.csv,False,5.561097619007342
"('algorithm', 'leaf_size')",0.0046621708512255364,dim064.csv,False,5.561097619007342
"('algorithm', 'min_samples')",0.003333029086609362,dim064.csv,False,5.561097619007342
"('algorithm', 'metric')",0.001321417049464571,dim064.csv,False,5.561097619007342
"('eps', 'min_samples', 'metric')",0.007780903438556435,dim064.csv,False,5.561097619007342
"('eps', 'algorithm', 'leaf_size')",0.0028349320069010046,dim064.csv,False,5.561097619007342
algorithm,0.0026817749343892505,vowel_RL.csv,False,0.8010986300650984
eps,0.12454642706324331,vowel_RL.csv,False,0.8010986300650984
leaf_size,0.04377381467628082,vowel_RL.csv,False,0.8010986300650984
metric,0.006493043996981011,vowel_RL.csv,False,0.8010986300650984
min_samples,0.5203891613259402,vowel_RL.csv,False,0.8010986300650984
"('eps', 'min_samples')",0.1484924175722406,vowel_RL.csv,False,0.8010986300650984
"('leaf_size', 'min_samples')",0.035769496400666734,vowel_RL.csv,False,0.8010986300650984
"('eps', 'leaf_size')",0.021366606240334426,vowel_RL.csv,False,0.8010986300650984
"('metric', 'min_samples')",0.016840729879315355,vowel_RL.csv,False,0.8010986300650984
"('eps', 'metric')",0.011896412546850369,vowel_RL.csv,False,0.8010986300650984
